,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
0,741362.0,2014-03-08 20:00:000000,Seattle Sounders FC,Sporting Kansas City,1.5528060643607744,1.09999074052514,0.47773013947862963,0.253050115189467,0.2692189496154385,Seattle Sounders FC,Seattle Sounders FC,1.0,0.0,1.241674,1,1.8000040000000002
1,741363.0,2014-03-09 00:00:000000,D.C. United,Columbus Crew,1.5209641756801133,0.985654189754365,0.49685241310797323,0.2579964208081067,0.24515052674396093,D.C. United,Columbus Crew,0.0,3.0,0.791006,1,1.263506
2,741364.0,2014-03-09 00:30:000000,Vancouver Whitecaps,New York Red Bulls,1.6463642449203022,1.0763524569195233,0.5065967912946335,0.24505243542237864,0.2483494066594669,Vancouver Whitecaps,Vancouver Whitecaps,4.0,1.0,1.1029120000000001,1,1.954127
3,741365.0,2014-03-09 01:30:000000,FC Dallas,Montreal Impact,1.8758090045540636,0.9530347184785065,0.5900868403585144,0.22240849565120788,0.18750006581532408,FC Dallas,FC Dallas,3.0,2.0,1.57394,1,0.778265
4,741366.0,2014-03-09 01:30:000000,Houston Dynamo,New England Revolution,1.7950380099950518,1.0225691100571381,0.5548845737732225,0.23128038476976212,0.21383198470721423,Houston Dynamo,Houston Dynamo,4.0,0.0,1.216397,1,1.152276
5,741367.0,2014-03-09 03:30:000000,Portland Timbers,Philadelphia Union,1.6463642449203022,0.923871078114924,0.5436700023956622,0.24539486368198787,0.21093378384824663,Portland Timbers,tie,1.0,1.0,1.3051620000000002,1,1.101017
6,741368.0,2014-03-09 03:30:000000,LA Galaxy,Real Salt Lake,1.7876357276352346,1.1247691246566556,0.5289203067420744,0.23248602362641452,0.2385907084955897,LA Galaxy,Real Salt Lake,0.0,1.0,1.1899620000000002,1,1.6429650000000002
7,741369.0,2014-03-09 19:00:000000,Chivas USA,Chicago Fire,1.532025009539186,1.014640170804466,0.4926799884216157,0.2564671582687127,0.2508521655119401,Chivas USA,Chivas USA,3.0,2.0,0.660734,1,1.76885
8,741370.0,2014-03-15 20:00:000000,Philadelphia Union,New England Revolution,1.5006092578047172,1.0031608139489252,0.4873399740026517,0.2597296244914402,0.2529298372158723,Philadelphia Union,Philadelphia Union,1.0,0.0,1.322746,1,1.0548110000000002
9,741371.0,2014-03-15 20:00:000000,New York Red Bulls,Colorado Rapids,1.7177690336333622,1.127669635054979,0.5117925107319267,0.23844852191224525,0.2497569217284223,New York Red Bulls,tie,1.0,1.0,1.9173790000000002,1,0.7612680000000001
10,741375.0,2014-03-15 20:30:000000,Seattle Sounders FC,Toronto FC,1.5552254046221714,0.9515521582926508,0.5139983098306055,0.2548853560184003,0.23111554694794512,Seattle Sounders FC,Toronto FC,1.0,2.0,1.417296,1,1.03595
11,741373.0,2014-03-16 00:30:000000,Sporting Kansas City,FC Dallas,1.7793060514414047,1.165078961318714,0.5176223871838153,0.23315704584288222,0.2492177177080419,Sporting Kansas City,tie,1.0,1.0,1.5528870000000001,1,1.57394
12,741374.0,2014-03-16 00:30:000000,Houston Dynamo,Montreal Impact,1.8373436076960337,0.936402868002715,0.5855435520716552,0.22588189495522362,0.18857076224738703,Houston Dynamo,Houston Dynamo,1.0,0.0,1.353587,1,1.0585930000000001
13,741372.0,2014-03-16 02:30:000000,San Jose Earthquakes,Real Salt Lake,1.5552254046221714,1.126521564507654,0.47217540474898456,0.2523038282394252,0.2755199526848702,San Jose Earthquakes,tie,3.0,3.0,1.3031030000000001,1,1.711609
14,741377.0,2014-03-16 19:00:000000,Portland Timbers,Chicago Fire,1.6361436541214875,1.0316102836341212,0.5147646321968004,0.2463107925807153,0.23892329330459847,Portland Timbers,tie,1.0,1.0,1.3097290000000001,1,1.8257599999999998
15,741378.0,2014-03-16 23:00:000000,Chivas USA,Vancouver Whitecaps,1.5415951965313899,1.0510031706942222,0.4864258399402793,0.2549616395669443,0.2586117860654113,Chivas USA,tie,1.0,1.0,0.865007,1,1.211201
16,741379.0,2014-03-22 18:00:000000,New England Revolution,Vancouver Whitecaps,1.5943592976257732,1.045040879934671,0.5011725573230655,0.250128676186185,0.2486977599232157,New England Revolution,tie,0.0,0.0,1.0894469999999998,1,1.227319
17,741381.0,2014-03-22 20:00:000000,Real Salt Lake,LA Galaxy,1.8459449819770424,1.1034210788277612,0.5473284307046837,0.2273635495040853,0.2253040385524953,Real Salt Lake,tie,1.0,1.0,2.0080400000000003,1,1.1728040000000002
18,741384.0,2014-03-22 20:30:000000,Toronto FC,D.C. United,1.545570601616331,0.9378618249268555,0.5149192873182894,0.25600601463086037,0.2290739569817441,Toronto FC,Toronto FC,1.0,0.0,1.0688469999999999,1,0.7217779999999999
19,741382.0,2014-03-22 22:00:000000,Columbus Crew,Philadelphia Union,1.6395750555325852,0.9378618249268555,0.5385201182416836,0.2461490774575397,0.21532950534412737,Columbus Crew,Columbus Crew,2.0,1.0,1.155568,1,1.301299
20,741383.0,2014-03-22 22:00:000000,Colorado Rapids,Portland Timbers,1.8165564128402785,1.0209783807579191,0.560222098822008,0.2292407241632252,0.21053376101288465,Colorado Rapids,Colorado Rapids,2.0,0.0,0.9097709999999999,1,1.257962
21,741385.0,2014-03-23 00:30:000000,FC Dallas,Chivas USA,1.8622661370280522,0.9432126250724409,0.5894706914934477,0.2235340716060883,0.18699093889078636,FC Dallas,FC Dallas,3.0,1.0,1.260259,1,1.007527
